#mu,eb,a_crit
0.780,0.65,0.079
0.810,0.25,0.190
0.820,0.51,0.110
0.800,0.00,0.281
0.830,0.74,0.051
0.780,0.66,0.076
0.810,0.26,0.190
0.820,0.52,0.105
0.800,0.01,0.278
0.810,0.27,0.182
0.780,0.67,0.072
0.800,0.02,0.275
0.810,0.28,0.180
0.800,0.03,0.272
0.810,0.29,0.173
0.800,0.04,0.262
0.810,0.30,0.172
0.800,0.05,0.260
0.800,0.06,0.239
0.800,0.07,0.238
0.800,0.08,0.237
