#mu,eb,a_crit
0.740,0.51,0.086
0.940,0.04,0.110
0.910,0.06,0.122
0.860,0.74,0.034
0.740,0.52,0.086
0.780,0.23,0.139
0.860,0.75,0.033
0.940,0.05,0.106
0.820,0.26,0.122
0.910,0.07,0.122
0.860,0.76,0.032
0.740,0.53,0.084
0.860,0.77,0.030
0.780,0.24,0.136
0.940,0.06,0.106
0.860,0.78,0.029
0.820,0.27,0.120
0.910,0.08,0.121
0.740,0.54,0.080
0.860,0.79,0.027
0.940,0.07,0.104
0.860,0.80,0.026
0.740,0.55,0.080
0.820,0.28,0.120
0.780,0.25,0.136
0.910,0.09,0.118
0.940,0.08,0.101
0.820,0.29,0.118
0.740,0.56,0.078
0.870,0.00,0.151
0.940,0.09,0.103
0.780,0.26,0.133
0.910,0.10,0.115
0.740,0.57,0.075
0.940,0.10,0.100
0.820,0.30,0.114
0.910,0.11,0.115
0.870,0.01,0.150
0.780,0.27,0.131
0.740,0.58,0.073
0.940,0.11,0.099
0.910,0.12,0.115
0.820,0.31,0.113
0.740,0.59,0.071
0.780,0.28,0.128
0.870,0.02,0.148
0.940,0.12,0.099
0.740,0.60,0.068
0.910,0.13,0.112
0.820,0.32,0.112
0.780,0.29,0.127
0.740,0.61,0.068
0.940,0.13,0.098
0.870,0.03,0.148
0.910,0.14,0.112
0.820,0.33,0.110
0.740,0.62,0.066
0.940,0.14,0.097
0.780,0.30,0.125
0.910,0.15,0.111
0.740,0.63,0.062
0.870,0.04,0.142
0.820,0.34,0.107
0.940,0.15,0.096
0.740,0.64,0.062
0.780,0.31,0.121
0.910,0.16,0.110
0.940,0.16,0.094
0.740,0.65,0.059
0.820,0.35,0.105
0.870,0.05,0.142
0.780,0.32,0.120
0.740,0.66,0.058
0.940,0.17,0.095
0.910,0.17,0.107
0.820,0.36,0.104
0.870,0.06,0.141
0.740,0.67,0.056
0.780,0.33,0.119
0.940,0.18,0.090
0.910,0.18,0.108
0.820,0.37,0.102
0.740,0.68,0.053
0.940,0.19,0.090
0.870,0.07,0.140
0.780,0.34,0.115
0.740,0.69,0.052
0.910,0.19,0.104
0.740,0.70,0.050
0.940,0.20,0.089
0.820,0.38,0.100
0.780,0.35,0.113
0.910,0.20,0.104
0.870,0.08,0.139
0.740,0.71,0.048
0.940,0.21,0.088
0.740,0.72,0.047
0.820,0.39,0.099
0.780,0.36,0.113
0.910,0.21,0.102
0.870,0.09,0.134
0.740,0.73,0.045
0.940,0.22,0.087
0.820,0.40,0.097
0.780,0.37,0.110
0.740,0.74,0.043
0.910,0.22,0.101
0.940,0.23,0.086
0.740,0.75,0.041
0.870,0.10,0.133
0.820,0.41,0.094
0.780,0.38,0.109
0.910,0.23,0.100
0.940,0.24,0.085
0.740,0.76,0.040
0.820,0.42,0.092
0.740,0.77,0.037
0.870,0.11,0.133
0.940,0.25,0.085
0.910,0.24,0.096
0.780,0.39,0.105
0.740,0.78,0.036
0.740,0.79,0.034
0.820,0.43,0.090
0.940,0.26,0.084
0.910,0.25,0.097
0.870,0.12,0.130
0.780,0.40,0.103
0.740,0.80,0.032
0.820,0.44,0.088
0.940,0.27,0.081
0.910,0.26,0.096
0.780,0.41,0.102
0.870,0.13,0.129
0.940,0.28,0.080
0.910,0.27,0.094
0.820,0.45,0.086
0.780,0.42,0.099
0.750,0.00,0.198
0.940,0.29,0.079
0.910,0.28,0.092
0.870,0.14,0.128
0.820,0.46,0.085
0.780,0.43,0.098
0.940,0.30,0.078
0.820,0.47,0.084
0.910,0.29,0.090
0.870,0.15,0.128
0.750,0.01,0.197
0.940,0.31,0.077
0.780,0.44,0.095
0.820,0.48,0.081
0.910,0.30,0.090
0.940,0.32,0.077
0.870,0.16,0.127
0.780,0.45,0.093
0.910,0.31,0.089
0.820,0.49,0.080
0.940,0.33,0.074
0.750,0.02,0.189
0.780,0.46,0.091
0.870,0.17,0.122
0.820,0.50,0.078
0.910,0.32,0.087
0.940,0.34,0.074
0.820,0.51,0.076
0.780,0.47,0.090
0.940,0.35,0.073
0.910,0.33,0.085
0.870,0.18,0.120
0.750,0.03,0.188
0.940,0.36,0.071
0.820,0.52,0.075
0.780,0.48,0.088
0.910,0.34,0.084
0.870,0.19,0.119
0.940,0.37,0.070
0.820,0.53,0.073
0.910,0.35,0.083
0.780,0.49,0.086
0.940,0.38,0.069
0.820,0.54,0.071
0.750,0.04,0.188
0.870,0.20,0.118
0.910,0.36,0.083
0.780,0.50,0.084
0.940,0.39,0.067
0.820,0.55,0.069
0.910,0.37,0.080
0.870,0.21,0.117
0.780,0.51,0.082
0.940,0.40,0.066
0.820,0.56,0.067
0.750,0.05,0.187
0.940,0.41,0.065
0.910,0.38,0.079
0.780,0.52,0.081
0.820,0.57,0.066
0.870,0.22,0.116
0.940,0.42,0.064
0.780,0.53,0.078
0.910,0.39,0.078
0.750,0.06,0.186
0.820,0.58,0.064
0.870,0.23,0.115
0.940,0.43,0.063
0.820,0.59,0.063
0.780,0.54,0.076
0.910,0.40,0.076
0.870,0.24,0.111
0.940,0.44,0.061
0.780,0.55,0.074
0.910,0.41,0.075
0.820,0.60,0.061
0.750,0.07,0.177
0.940,0.45,0.060
0.780,0.56,0.073
0.910,0.42,0.074
0.820,0.61,0.059
0.940,0.46,0.059
0.870,0.25,0.109
0.820,0.62,0.057
0.780,0.57,0.071
0.910,0.43,0.071
0.940,0.47,0.058
0.750,0.08,0.177
0.780,0.58,0.069
0.870,0.26,0.109
0.910,0.44,0.070
0.820,0.63,0.056
0.940,0.48,0.057
0.780,0.59,0.066
0.870,0.27,0.108
0.820,0.64,0.054
0.780,0.60,0.066
0.940,0.49,0.056
0.910,0.45,0.069
0.870,0.28,0.106
0.750,0.09,0.176
0.780,0.61,0.063
0.820,0.65,0.052
0.940,0.50,0.054
0.910,0.46,0.067
0.780,0.62,0.062
0.820,0.66,0.051
0.870,0.29,0.103
0.940,0.51,0.053
0.910,0.47,0.065
0.780,0.63,0.060
0.820,0.67,0.048
0.870,0.30,0.102
0.940,0.52,0.052
0.750,0.10,0.174
0.910,0.48,0.065
0.780,0.64,0.057
0.820,0.68,0.047
0.940,0.53,0.050
0.780,0.65,0.056
0.910,0.49,0.063
0.870,0.31,0.101
0.820,0.69,0.045
0.940,0.54,0.049
0.910,0.50,0.062
0.780,0.66,0.054
0.820,0.70,0.044
0.750,0.11,0.174
0.940,0.55,0.048
0.870,0.32,0.100
0.780,0.67,0.052
0.910,0.51,0.060
0.820,0.71,0.042
0.940,0.56,0.047
0.910,0.52,0.059
0.780,0.68,0.051
0.820,0.72,0.040
0.940,0.57,0.045
0.870,0.33,0.099
0.910,0.53,0.057
0.780,0.69,0.049
0.750,0.12,0.173
0.820,0.73,0.039
0.940,0.58,0.044
0.910,0.54,0.056
0.870,0.34,0.096
0.780,0.70,0.047
0.820,0.74,0.038
0.940,0.59,0.043
0.780,0.71,0.045
0.910,0.55,0.055
0.820,0.75,0.036
0.870,0.35,0.095
0.940,0.60,0.042
0.780,0.72,0.044
0.910,0.56,0.053
0.820,0.76,0.034
0.940,0.61,0.040
0.750,0.13,0.170
0.820,0.77,0.033
0.780,0.73,0.042
0.910,0.57,0.052
0.820,0.78,0.031
0.940,0.62,0.039
0.870,0.36,0.093
0.820,0.79,0.030
0.780,0.74,0.040
0.750,0.14,0.170
0.820,0.80,0.028
0.910,0.58,0.050
0.940,0.63,0.039
0.870,0.37,0.090
0.780,0.75,0.039
0.940,0.64,0.038
0.910,0.59,0.049
0.780,0.76,0.037
0.870,0.38,0.089
0.940,0.65,0.036
0.910,0.60,0.048
0.830,0.00,0.167
0.750,0.15,0.160
0.780,0.77,0.035
0.910,0.61,0.047
0.940,0.66,0.035
0.940,0.67,0.034
0.780,0.78,0.034
0.870,0.39,0.087
0.910,0.62,0.045
0.940,0.68,0.033
0.780,0.79,0.032
0.940,0.69,0.031
0.910,0.63,0.044
0.830,0.01,0.166
0.750,0.16,0.161
0.870,0.40,0.086
0.780,0.80,0.030
0.910,0.64,0.043
0.940,0.70,0.030
0.940,0.71,0.029
0.870,0.41,0.084
0.910,0.65,0.041
0.940,0.72,0.028
0.830,0.02,0.166
0.750,0.17,0.160
0.910,0.66,0.040
0.870,0.42,0.083
0.940,0.73,0.027
0.790,0.00,0.182
0.910,0.67,0.039
0.940,0.74,0.026
0.910,0.68,0.037
0.870,0.43,0.080
0.940,0.75,0.025
0.830,0.03,0.164
0.750,0.18,0.158
0.940,0.76,0.024
0.910,0.69,0.036
0.940,0.77,0.023
0.870,0.44,0.079
0.910,0.70,0.035
0.940,0.78,0.022
0.910,0.71,0.033
0.940,0.79,0.021
0.870,0.45,0.077
0.750,0.19,0.155
0.940,0.80,0.020
0.830,0.04,0.158
0.910,0.72,0.032
0.790,0.01,0.181
0.910,0.73,0.031
0.870,0.46,0.077
0.910,0.74,0.030
0.950,0.00,0.105
0.910,0.75,0.028
0.750,0.20,0.152
0.870,0.47,0.075
0.830,0.05,0.158
0.910,0.76,0.027
0.790,0.02,0.180
0.950,0.01,0.105
0.910,0.77,0.026
0.870,0.48,0.072
0.910,0.78,0.025
0.910,0.79,0.024
0.950,0.02,0.105
0.830,0.06,0.156
0.750,0.21,0.146
0.870,0.49,0.071
0.910,0.80,0.022
0.790,0.03,0.174
0.950,0.03,0.105
0.870,0.50,0.070
0.920,0.00,0.126
0.750,0.22,0.146
0.830,0.07,0.156
0.870,0.51,0.067
0.950,0.04,0.103
0.790,0.04,0.173
0.870,0.52,0.066
0.920,0.01,0.125
0.950,0.05,0.100
0.750,0.23,0.146
0.830,0.08,0.154
0.870,0.53,0.065
0.950,0.06,0.099
0.790,0.05,0.173
0.920,0.02,0.124
0.870,0.54,0.062
0.750,0.24,0.145
0.830,0.09,0.152
0.950,0.07,0.099
0.870,0.55,0.061
0.920,0.03,0.123
0.790,0.06,0.172
0.950,0.08,0.098
0.870,0.56,0.060
0.750,0.25,0.142
0.830,0.10,0.147
0.870,0.57,0.059
0.920,0.04,0.121
0.950,0.09,0.094
0.870,0.58,0.057
0.790,0.07,0.169
0.920,0.05,0.117
0.750,0.26,0.140
0.830,0.11,0.147
0.950,0.10,0.094
0.870,0.59,0.056
0.870,0.60,0.055
0.920,0.06,0.117
0.950,0.11,0.093
0.790,0.08,0.163
0.750,0.27,0.137
0.830,0.12,0.145
0.870,0.61,0.053
0.950,0.12,0.092
0.870,0.62,0.051
0.920,0.07,0.116
0.870,0.63,0.050
0.750,0.28,0.134
0.790,0.09,0.162
0.830,0.13,0.145
0.950,0.13,0.092
0.870,0.64,0.048
0.920,0.08,0.114
0.870,0.65,0.047
0.950,0.14,0.091
0.750,0.29,0.132
0.790,0.10,0.161
0.870,0.66,0.045
0.830,0.14,0.143
0.920,0.09,0.111
0.750,0.30,0.129
0.790,0.11,0.161
0.950,0.15,0.090
0.870,0.67,0.044
0.750,0.31,0.128
0.790,0.12,0.159
0.870,0.68,0.042
0.950,0.16,0.088
0.920,0.10,0.110
0.830,0.15,0.140
0.870,0.69,0.041
0.750,0.32,0.126
0.870,0.70,0.039
0.950,0.17,0.089
0.790,0.13,0.158
0.920,0.11,0.110
0.830,0.16,0.137
0.870,0.71,0.038
0.750,0.33,0.125
0.950,0.18,0.087
0.870,0.72,0.037
0.920,0.12,0.110
0.870,0.73,0.035
0.790,0.14,0.157
0.950,0.19,0.085
0.870,0.74,0.033
0.830,0.17,0.137
0.750,0.34,0.121
0.920,0.13,0.108
0.870,0.75,0.032
0.830,0.18,0.134
0.950,0.20,0.083
0.790,0.15,0.150
0.870,0.76,0.031
0.950,0.21,0.082
0.920,0.14,0.107
0.870,0.77,0.029
0.790,0.16,0.150
0.950,0.22,0.082
0.750,0.35,0.120
0.870,0.78,0.028
0.870,0.79,0.027
0.830,0.19,0.129
0.870,0.80,0.025
0.920,0.15,0.107
0.750,0.36,0.115
0.950,0.23,0.080
0.880,0.00,0.147
0.790,0.17,0.149
0.750,0.37,0.115
0.950,0.24,0.080
0.830,0.20,0.132
0.920,0.16,0.104
0.830,0.21,0.129
0.950,0.25,0.079
0.790,0.18,0.147
0.920,0.17,0.101
0.880,0.01,0.145
0.750,0.38,0.113
0.950,0.26,0.078
0.920,0.18,0.100
0.790,0.19,0.146
0.830,0.22,0.127
0.880,0.02,0.144
0.750,0.39,0.110
0.950,0.27,0.077
0.920,0.19,0.100
0.830,0.23,0.126
0.950,0.28,0.076
0.790,0.20,0.140
0.750,0.40,0.107
0.880,0.03,0.143
0.920,0.20,0.099
0.950,0.29,0.074
0.830,0.24,0.124
0.790,0.21,0.139
0.750,0.41,0.108
0.880,0.04,0.138
0.920,0.21,0.098
0.950,0.30,0.073
0.830,0.25,0.121
0.750,0.42,0.103
0.790,0.22,0.137
0.920,0.22,0.097
0.950,0.31,0.072
0.880,0.05,0.137
0.830,0.26,0.120
0.750,0.43,0.102
0.920,0.23,0.096
0.790,0.23,0.136
0.950,0.32,0.072
0.830,0.27,0.118
0.880,0.06,0.136
0.920,0.24,0.093
0.950,0.33,0.070
0.750,0.44,0.099
0.790,0.24,0.135
0.920,0.25,0.092
0.830,0.28,0.117
0.950,0.34,0.069
0.750,0.45,0.099
0.880,0.07,0.136
0.790,0.25,0.133
0.920,0.26,0.092
0.830,0.29,0.115
0.950,0.35,0.068
0.950,0.36,0.067
0.920,0.27,0.091
0.750,0.46,0.095
0.830,0.30,0.112
0.880,0.08,0.133
0.790,0.26,0.129
0.950,0.37,0.065
0.920,0.28,0.088
0.750,0.47,0.094
0.830,0.31,0.111
0.950,0.38,0.065
0.790,0.27,0.128
0.880,0.09,0.130
0.920,0.29,0.087
0.750,0.48,0.091
0.950,0.39,0.064
0.830,0.32,0.110
0.880,0.10,0.129
0.790,0.28,0.126
0.950,0.40,0.062
0.920,0.30,0.087
0.750,0.49,0.090
0.950,0.41,0.061
0.830,0.33,0.107
0.920,0.31,0.085
0.880,0.11,0.128
0.750,0.50,0.087
0.790,0.29,0.125
0.950,0.42,0.059
0.750,0.51,0.087
0.920,0.32,0.085
0.830,0.34,0.106
0.880,0.12,0.126
0.950,0.43,0.059
0.790,0.30,0.120
0.920,0.33,0.081
0.750,0.52,0.083
0.950,0.44,0.058
0.830,0.35,0.104
0.880,0.13,0.125
0.950,0.45,0.056
0.920,0.34,0.081
0.790,0.31,0.119
0.750,0.53,0.082
0.830,0.36,0.103
0.950,0.46,0.055
0.880,0.14,0.124
0.920,0.35,0.080
0.750,0.54,0.081
0.950,0.47,0.054
0.830,0.37,0.100
0.790,0.32,0.118
0.920,0.36,0.078
0.750,0.55,0.078
0.880,0.15,0.123
0.950,0.48,0.053
0.830,0.38,0.098
0.920,0.37,0.077
0.950,0.49,0.051
0.790,0.33,0.116
0.750,0.56,0.075
0.880,0.16,0.121
0.950,0.50,0.051
0.920,0.38,0.076
0.830,0.39,0.096
0.750,0.57,0.074
0.790,0.34,0.114
0.950,0.51,0.050
0.920,0.39,0.075
0.880,0.17,0.116
0.830,0.40,0.095
0.750,0.58,0.072
0.950,0.52,0.048
0.920,0.40,0.073
0.790,0.35,0.111
0.950,0.53,0.047
0.750,0.59,0.071
0.830,0.41,0.092
0.880,0.18,0.116
0.920,0.41,0.072
0.950,0.54,0.046
0.750,0.60,0.068
0.790,0.36,0.110
0.830,0.42,0.091
0.950,0.55,0.046
0.880,0.19,0.116
0.920,0.42,0.070
0.750,0.61,0.067
0.950,0.56,0.044
0.790,0.37,0.108
0.920,0.43,0.069
0.750,0.62,0.065
0.830,0.43,0.089
0.950,0.57,0.043
0.880,0.20,0.114
0.960,0.67,0.030
0.920,0.44,0.068
0.950,0.58,0.042
0.790,0.38,0.107
0.960,0.68,0.029
0.830,0.44,0.087
0.950,0.59,0.041
0.880,0.21,0.114
0.960,0.69,0.027
0.920,0.45,0.066
0.950,0.60,0.039
0.960,0.70,0.026
0.830,0.45,0.086
0.790,0.39,0.104
0.920,0.46,0.065
0.960,0.71,0.026
0.880,0.22,0.113
0.950,0.61,0.039
0.960,0.72,0.024
0.830,0.46,0.084
0.950,0.62,0.037
0.920,0.47,0.063
0.790,0.40,0.102
0.960,0.73,0.024
0.880,0.23,0.111
0.960,0.74,0.023
0.920,0.48,0.062
0.950,0.63,0.036
0.830,0.47,0.081
0.960,0.75,0.022
0.950,0.64,0.035
0.960,0.76,0.021
0.790,0.41,0.100
0.920,0.49,0.061
0.880,0.24,0.109
0.960,0.77,0.020
0.950,0.65,0.034
0.830,0.48,0.080
0.960,0.78,0.019
0.790,0.42,0.097
0.950,0.66,0.033
0.960,0.79,0.018
0.830,0.49,0.079
0.880,0.25,0.106
0.960,0.80,0.017
0.950,0.67,0.032
0.830,0.50,0.077
0.790,0.43,0.096
0.950,0.68,0.031
0.880,0.26,0.105
0.970,0.00,0.089
0.950,0.69,0.030
0.830,0.51,0.075
0.970,0.01,0.089
0.880,0.27,0.104
0.790,0.44,0.093
0.950,0.70,0.029
0.950,0.71,0.028
0.950,0.72,0.027
0.830,0.52,0.073
0.970,0.02,0.088
0.880,0.28,0.103
0.790,0.45,0.092
0.950,0.73,0.025
0.950,0.74,0.025
0.880,0.29,0.100
0.830,0.53,0.072
0.950,0.75,0.024
0.970,0.03,0.086
0.950,0.76,0.022
0.790,0.46,0.089
0.950,0.77,0.021
0.880,0.30,0.099
0.950,0.78,0.020
0.830,0.54,0.070
0.970,0.04,0.086
0.790,0.47,0.089
0.950,0.79,0.019
0.830,0.55,0.068
0.880,0.31,0.098
0.950,0.80,0.018
0.970,0.05,0.084
0.790,0.48,0.086
0.830,0.56,0.066
0.880,0.32,0.096
0.970,0.06,0.084
0.830,0.57,0.065
0.960,0.00,0.098
0.790,0.49,0.085
0.970,0.07,0.082
0.830,0.58,0.062
0.960,0.01,0.098
0.790,0.50,0.083
0.830,0.59,0.061
0.970,0.08,0.082
0.790,0.51,0.080
0.960,0.02,0.098
0.830,0.60,0.059
0.970,0.09,0.079
0.790,0.52,0.080
0.830,0.61,0.058
0.960,0.03,0.097
0.970,0.10,0.078
0.790,0.53,0.077
0.830,0.62,0.056
0.960,0.04,0.095
0.970,0.11,0.078
0.790,0.54,0.075
0.830,0.63,0.054
0.960,0.05,0.095
0.790,0.55,0.073
0.830,0.64,0.053
0.970,0.12,0.078
0.830,0.65,0.051
0.790,0.56,0.072
0.960,0.06,0.092
0.970,0.13,0.077
0.830,0.66,0.049
0.960,0.07,0.091
0.790,0.57,0.070
0.970,0.14,0.074
0.830,0.67,0.048
0.790,0.58,0.068
0.960,0.08,0.090
0.970,0.15,0.076
0.830,0.68,0.046
0.790,0.59,0.066
0.830,0.69,0.045
0.960,0.09,0.088
0.970,0.16,0.075
0.830,0.70,0.043
0.790,0.60,0.064
0.830,0.71,0.042
0.970,0.17,0.074
0.960,0.10,0.087
0.790,0.61,0.062
0.830,0.72,0.040
0.830,0.73,0.038
0.960,0.11,0.086
0.790,0.62,0.060
0.970,0.18,0.073
0.830,0.74,0.037
0.960,0.12,0.086
0.790,0.63,0.058
0.830,0.75,0.035
0.970,0.19,0.072
0.960,0.13,0.085
0.790,0.64,0.057
0.830,0.76,0.034
0.970,0.20,0.072
0.830,0.77,0.032
0.960,0.14,0.084
0.970,0.21,0.069
0.790,0.65,0.055
0.830,0.78,0.031
0.790,0.66,0.053
0.830,0.79,0.029
0.970,0.22,0.069
0.960,0.15,0.082
0.830,0.80,0.028
0.790,0.67,0.052
0.970,0.23,0.068
0.960,0.16,0.083
0.790,0.68,0.050
0.840,0.00,0.164
0.970,0.24,0.067
0.790,0.69,0.048
0.960,0.17,0.079
0.790,0.70,0.046
0.970,0.25,0.067
0.960,0.18,0.081
0.840,0.01,0.162
0.790,0.71,0.045
0.970,0.26,0.066
0.960,0.19,0.078
0.790,0.72,0.043
0.970,0.27,0.066
0.840,0.02,0.161
0.790,0.73,0.041
0.960,0.20,0.077
0.970,0.28,0.063
0.790,0.74,0.040
0.960,0.21,0.077
0.790,0.75,0.038
0.970,0.29,0.063
0.790,0.76,0.036
0.960,0.22,0.075
0.970,0.30,0.062
0.840,0.03,0.158
0.790,0.77,0.034
0.960,0.23,0.075
0.970,0.31,0.061
0.790,0.78,0.033
0.840,0.04,0.154
0.790,0.79,0.032
0.960,0.24,0.074
0.970,0.32,0.061
0.960,0.25,0.074
0.840,0.05,0.153
0.960,0.26,0.073
0.970,0.33,0.059
0.970,0.34,0.059
0.960,0.27,0.071
0.970,0.35,0.058
0.840,0.06,0.153
0.960,0.28,0.070
0.970,0.36,0.057
0.840,0.07,0.152
0.960,0.29,0.068
0.960,0.30,0.068
0.970,0.37,0.055
0.960,0.31,0.067
0.840,0.08,0.149
0.970,0.38,0.055
0.960,0.32,0.066
0.970,0.39,0.053
0.840,0.09,0.146
0.960,0.33,0.065
0.970,0.40,0.052
0.960,0.34,0.064
0.840,0.10,0.145
0.960,0.35,0.063
0.970,0.41,0.052
0.960,0.36,0.063
0.970,0.42,0.050
0.840,0.11,0.143
0.970,0.43,0.050
0.960,0.37,0.061
0.960,0.38,0.060
0.970,0.44,0.049
0.840,0.12,0.142
0.970,0.45,0.047
0.960,0.39,0.059
0.970,0.46,0.046
0.840,0.13,0.141
0.960,0.40,0.058
0.970,0.47,0.046
0.960,0.41,0.057
0.970,0.48,0.045
0.960,0.42,0.056
0.840,0.14,0.138
0.970,0.49,0.044
0.960,0.43,0.055
0.840,0.15,0.134
0.970,0.50,0.043
0.960,0.44,0.054
0.970,0.51,0.042
0.960,0.45,0.052
0.970,0.52,0.041
0.960,0.46,0.052
0.970,0.53,0.040
0.960,0.47,0.050
0.970,0.54,0.039
0.960,0.48,0.049
0.970,0.55,0.038
0.970,0.56,0.037
0.970,0.57,0.036
0.960,0.49,0.048
0.970,0.58,0.036
0.970,0.59,0.035
0.960,0.50,0.048
0.970,0.60,0.034
0.960,0.51,0.046
0.970,0.61,0.033
0.960,0.52,0.045
0.970,0.62,0.031
0.960,0.53,0.044
0.970,0.63,0.030
0.970,0.64,0.030
0.970,0.65,0.029
0.970,0.66,0.028
0.960,0.54,0.043
0.970,0.67,0.027
0.960,0.55,0.042
0.970,0.68,0.026
0.960,0.56,0.041
0.970,0.69,0.025
0.970,0.70,0.024
0.960,0.57,0.040
0.970,0.71,0.024
0.960,0.58,0.038
0.970,0.72,0.023
0.970,0.73,0.022
0.970,0.74,0.021
0.960,0.59,0.038
0.970,0.75,0.020
0.970,0.76,0.019
0.960,0.60,0.037
0.970,0.77,0.018
0.960,0.61,0.035
0.970,0.78,0.017
0.960,0.62,0.035
0.970,0.79,0.016
0.970,0.80,0.015
0.960,0.63,0.033
0.960,0.64,0.033
0.980,0.00,0.078
0.980,0.01,0.078
0.960,0.65,0.032
0.960,0.66,0.031
0.980,0.02,0.078
0.980,0.03,0.075
0.980,0.04,0.075
0.980,0.05,0.075
0.980,0.06,0.073
0.980,0.07,0.073
0.980,0.08,0.072
0.980,0.09,0.071
0.980,0.10,0.068
0.980,0.11,0.068
0.980,0.12,0.068
0.980,0.13,0.067
0.980,0.14,0.067
0.980,0.15,0.066
0.980,0.16,0.066
0.980,0.17,0.065
0.980,0.18,0.064
0.980,0.19,0.063
0.980,0.20,0.062
0.980,0.21,0.061
0.980,0.22,0.060
0.980,0.23,0.059
0.980,0.24,0.059
0.980,0.25,0.058
0.980,0.26,0.058
0.980,0.27,0.057
0.980,0.28,0.056
0.980,0.29,0.055
0.980,0.30,0.055
0.980,0.31,0.054
0.980,0.32,0.053
0.980,0.33,0.052
0.980,0.34,0.051
0.980,0.35,0.051
0.980,0.36,0.050
0.980,0.37,0.049
0.980,0.38,0.048
0.980,0.39,0.046
0.980,0.40,0.047
0.980,0.41,0.045
0.980,0.42,0.044
0.980,0.43,0.044
0.980,0.44,0.043
0.980,0.45,0.042
0.980,0.46,0.041
0.980,0.47,0.040
0.980,0.48,0.039
0.980,0.49,0.039
0.980,0.50,0.038
0.980,0.51,0.037
0.980,0.52,0.036
0.980,0.53,0.035
0.980,0.54,0.034
0.980,0.55,0.034
0.980,0.56,0.033
0.980,0.57,0.032
0.980,0.58,0.031
0.980,0.59,0.030
0.980,0.60,0.029
0.980,0.61,0.028
0.980,0.62,0.028
0.980,0.63,0.027
0.980,0.64,0.026
0.980,0.65,0.025
0.980,0.66,0.024
0.980,0.67,0.024
0.980,0.68,0.023
0.980,0.69,0.022
0.980,0.70,0.021
0.980,0.71,0.020
0.980,0.72,0.020
0.980,0.73,0.019
0.980,0.74,0.018
0.980,0.75,0.018
0.980,0.76,0.016
0.980,0.77,0.016
0.980,0.78,0.015
0.980,0.79,0.014
0.980,0.80,0.013
0.990,0.00,0.060
0.990,0.01,0.060
0.990,0.02,0.060
0.990,0.03,0.059
0.990,0.04,0.060
0.990,0.05,0.059
0.990,0.06,0.059
0.990,0.07,0.058
0.990,0.08,0.057
0.990,0.09,0.057
0.990,0.10,0.056
0.990,0.11,0.054
0.990,0.12,0.054
0.990,0.13,0.054
0.990,0.14,0.053
0.990,0.15,0.053
0.990,0.16,0.053
0.990,0.17,0.052
0.990,0.18,0.051
0.990,0.19,0.051
0.990,0.20,0.051
0.990,0.21,0.049
0.990,0.22,0.049
0.990,0.23,0.048
0.990,0.24,0.047
0.990,0.25,0.047
0.990,0.26,0.046
0.990,0.27,0.046
0.990,0.28,0.046
0.990,0.29,0.045
0.990,0.30,0.044
0.990,0.31,0.044
0.990,0.32,0.043
0.990,0.33,0.042
0.990,0.34,0.042
0.990,0.35,0.041
0.990,0.36,0.040
0.990,0.37,0.040
0.990,0.38,0.038
0.990,0.39,0.038
0.990,0.40,0.037
0.990,0.41,0.037
0.990,0.42,0.036
0.990,0.43,0.035
0.990,0.44,0.035
0.990,0.45,0.034
0.990,0.46,0.033
0.990,0.47,0.033
0.990,0.48,0.032
0.990,0.49,0.031
0.990,0.50,0.030
0.990,0.51,0.030
0.990,0.52,0.029
0.990,0.53,0.028
0.990,0.54,0.028
0.990,0.55,0.027
0.990,0.56,0.026
0.990,0.57,0.026
0.990,0.58,0.025
0.990,0.59,0.024
0.990,0.60,0.024
0.990,0.61,0.023
0.990,0.62,0.022
0.990,0.63,0.022
0.990,0.64,0.021
0.990,0.65,0.020
0.990,0.66,0.020
0.990,0.67,0.019
0.990,0.68,0.018
0.990,0.69,0.018
0.990,0.70,0.017
0.990,0.71,0.016
0.990,0.72,0.016
0.990,0.73,0.015
0.990,0.74,0.012
0.990,0.75,0.010
0.990,0.76,0.011
0.990,0.77,0.010
0.990,0.78,0.009
0.990,0.79,0.009
0.990,0.80,0.008
0.999,0.00,0.010
0.999,0.01,0.012
0.999,0.02,0.013
0.999,0.03,0.012
0.999,0.04,0.011
0.999,0.05,0.011
0.999,0.06,0.011
0.999,0.07,0.013
0.999,0.08,0.011
0.999,0.09,0.011
0.999,0.10,0.011
0.999,0.11,0.012
0.999,0.12,0.012
0.999,0.13,0.012
0.999,0.14,0.009
0.999,0.15,0.009
0.999,0.16,0.006
0.999,0.17,0.006
0.999,0.18,0.006
0.999,0.19,0.008
0.999,0.20,0.006
0.999,0.21,0.006
0.999,0.22,0.009
0.999,0.23,0.009
0.999,0.24,0.009
0.999,0.25,0.007
0.999,0.26,0.006
0.999,0.27,0.006
0.999,0.28,0.006
0.999,0.29,0.006
0.999,0.30,0.010
0.999,0.31,0.006
0.999,0.32,0.009
0.999,0.33,0.008
0.999,0.34,0.006
0.999,0.35,0.007
0.999,0.36,0.006
0.999,0.37,0.006
0.999,0.38,0.008
0.999,0.39,0.006
0.999,0.40,0.006
0.999,0.41,0.005
0.999,0.42,0.005
0.999,0.43,0.005
0.999,0.44,0.005
0.999,0.45,0.006
0.999,0.46,0.005
0.999,0.47,0.005
0.999,0.48,0.005
0.999,0.49,0.005
0.999,0.50,0.004
0.999,0.51,0.005
0.999,0.52,0.005
0.999,0.53,0.005
